# units: SI
node_id,x,y,u_x,u_y,u_mag,u_x_vp,u_y_vp,u_mag_vp,theta
59,51.69999999986976,8.0,0.0330586299479872,0.001840245325221681,0.03310980997974704,0.030117598170567132,0.004704405883043695,0.03048280095851044,0.0
60,52.39999999985792,8.0,0.030662847396453283,0.0014206934888023406,0.030695742057283894,0.028075201258878395,0.004392105279577583,0.02841667669720406,0.0
61,53.09999999984608,8.0,0.02850138119664768,0.0011805971304934238,0.028525822331725185,0.026222812030580515,0.004244200931766475,0.0265640567749048,0.0
62,53.79999999983424,8.0,0.026463762548152105,0.0010032001597544058,0.02648277060213884,0.024456438051154383,0.004147004550393934,0.02480554391443453,0.0
63,54.49999999982379,8.0,0.02450046606950608,0.0008636090673316447,0.02451568188413686,0.022731815815054117,0.004077251935756827,0.02309457584796,0.0
64,55.19999999983425,8.0,0.022588669454833104,0.0007100082840204564,0.02259982520956938,0.021031054799073558,0.003984988742590457,0.021405265736267037,0.0
65,55.89999999984609,8.0,0.020729391445351446,0.0005370813268193273,0.02073634794379733,0.019359089326343726,0.0038657523128721237,0.01974128619137648,0.0
66,56.59999999985793,8.0,0.018922514934233498,0.0003899313555481614,0.018926532114952526,0.017719378863472572,0.003765781343215228,0.01811511789727537,0.0
67,57.29999999986977,8.0,0.017157722737521836,0.00023156916894181482,0.01715928535276683,0.016104466519098255,0.0036486353394906417,0.01651261280674069,0.0
68,57.99999999988161,8.0,0.015428017456436731,7.426823388011359e-05,0.015428196213643388,0.01450991019413123,0.003527311739453863,0.01493249550306453,0.0
69,58.69999999989345,8.0,0.013734494954359008,-8.176957209376762e-05,0.013734738363515828,0.012939051277104482,0.0034024633322412333,0.013378931372825904,0.0
70,59.39999999990528,8.0,0.012077569109262616,-0.00023506881253299437,0.012079856494828085,0.011394170242328267,0.0032759789230478553,0.011855764564776612,0.0
71,60.099999999917124,8.0,0.010460159117255266,-0.0003845464035431937,0.010467225262445463,0.00987988447553713,0.0031493900371448395,0.010369704665805423,0.0
72,60.799999999928964,8.0,0.008883692347793367,-0.0005308853609059289,0.008899540943029962,0.008399094917904703,0.0030222681715166657,0.008926303845407421,0.0
73,61.4999999999408,8.0,0.007348522131291439,-0.0006760294638206975,0.00737955238141405,0.006953492581944665,0.0028929738350243163,0.007531291834558981,0.0
74,62.19999999995264,8.0,0.005852374343134652,-0.0008233114901607374,0.005910002306430298,0.005542016512311261,0.002758387101729247,0.006190528767861188,0.0
75,62.89999999996448,8.0,0.004388289719801109,-0.0009749904279334151,0.004495296764338689,0.0041587353190881415,0.0026163717809475663,0.004913296322263689,0.0
76,63.59999999997632,8.0,0.0029382319006298245,-0.0011267709595615314,0.0031468745601294576,0.0027867251983654646,0.002471425220306417,0.003724752334152119,0.0
77,64.29999999998816,8.0,0.0014785163847518044,-0.001251646336249326,0.001937170423846572,0.0014032281186284429,0.002350613807382416,0.0027375964685041466,0.0
78,65.0,7.454423113332704,0.0,-0.0019856250477731287,0.0019856250477731287,0.0,0.0015867473115861765,0.0015867473115861765,0.0
79,65.0,6.993890240608109,0.0,-0.00242913422385391,0.00242913422385391,0.0,0.0010069609567260047,0.0010069609567260047,0.0
80,65.0,6.605144843638737,0.0,-0.0027017499082068954,0.0027017499082068954,0.0,0.000540534296662969,0.000540534296662969,0.0
81,65.0,6.27699674044725,0.0,-0.0028448054432315905,0.0028448054432315905,0.0,0.0001774950630179825,0.0001774950630179825,0.0
82,64.7,6.0,0.0004203862812046577,-0.0028760471652086866,0.00290660831931824,0.00039547596506985644,-7.98770221354223e-05,0.00040346199029543916,0.0
83,64.4,6.0,0.0008672991326058113,-0.0028542728370160933,0.0029831327851013757,0.0008174313953912067,-5.840377612069533e-05,0.0008195151537563974,0.0
84,64.1,6.0,0.0013602803908335682,-0.0028229930756456956,0.0031336325002829972,0.0012853551278089127,-2.762616402084573e-05,0.0012856519783841867,0.0
85,63.8,6.0,0.0018910985642579534,-0.0027943083463998794,0.0033740795655257633,0.0017909762375096705,3.5375873999946017e-07,0.0017909762724473883,0.0
86,63.5,6.0,0.0024432230183809387,-0.0027654084427793206,0.0036900979083137634,0.0023177080289927252,2.834534285285498e-05,0.002317881352899408,0.0
87,63.2,6.0,0.0030148722717482927,-0.0027422169277767005,0.0040754396687893435,0.002863720496177872,5.042600762847436e-05,0.0028641644265779477,0.0
88,62.9,6.0,0.0036029174185341403,-0.002721250063447921,0.004515109725421081,0.0034258366902912107,7.007530801023945e-05,0.003426553308696388,0.0
89,62.6,6.0,0.004204617093413732,-0.002699315454083068,0.004996509664043353,0.004001260739270541,9.048684115364617e-05,0.004002283769555802,0.0
90,62.3,6.0,0.004817732996587486,-0.0026771363314891388,0.005511588715042783,0.004587703308510678,0.00011093703521208257,0.0045890444182532675,0.0
91,62.0,6.0,0.005441504853428543,-0.002653893925375361,0.006054182689433037,0.005184348107426883,0.00013224184548691698,0.005186034439210608,0.0
92,61.7,6.0,0.006074748875299971,-0.002630093396204341,0.006619665034630978,0.005789956673656909,0.00015389460576039835,0.0057920015394081455,0.0
93,61.4,6.0,0.006717036244396611,-0.002605413795946913,0.007204634408257522,0.0064040443975304446,0.00017621402572509486,0.006406468296058549,0.0
94,61.1,6.0,0.00736768443191447,-0.0025798505167572068,0.007806305308984992,0.0070258638256960335,0.0001992040740926796,0.007028687271486706,0.0
