node_id,head,u,v_x,v_y,v_mag,q,phi
210,12.241363937075613,-43420.066679993935,0.014167132113079918,-0.006189219589978767,0.015460079930014501,0.0,0.02140920331016863
211,12.210429101937722,-29836.949081755985,0.01560334974887405,-0.007157422733447053,0.017166631107207744,-3.3306690738754696e-16,0.05369995057527632
212,11.93536294017252,-19383.611259336227,0.016131449971360075,-0.009129532802667113,0.018535696571034706,-1.5092094240998222e-16,0.08522474652322619
213,12.564405840911517,-13599.878503603291,0.01924752259263471,-0.010040835406251966,0.021709111027617568,-5.049927143119248e-11,0.11535413088555278
214,12.530473254690849,-6462.1040210597275,0.017765110046268035,-0.012395670955912416,0.021662220417197866,0.0014756647541073736,0.1618812710073331
215,11.672531151715477,-3043.1207930322676,1.478466834332384,-1.5798918226190122,2.1637750232866737,-2.63351743492791,0.19416925883942412
216,10.912664869033964,-856.7576347768105,5.302636056571486,-4.1461354034519955,6.731150565260744,5.6976280582633905,0.415789703530354
217,11.181103234124794,5911.492257443668,3.447822517190645,-1.1655615042247518,3.639507347180041,0.0015693506197322904,6.187166518411305
218,12.098302613242257,11085.149535743072,2.836372168208882,-1.067471840993394,3.030594530435205,3.0397018235817086e-11,7.478737132450766
219,12.224389902557858,18854.15073016136,2.9391544976728654,-0.8079140195923031,3.048172276011385,4.973799150320701e-14,10.529097701679769
220,12.396771358570783,28021.16880515465,2.9378637813641917,-0.6025686609216803,2.999021938728767,2.1316282072803006e-14,13.472913326615013
221,12.549153286216114,39048.44555714425,2.879726875954118,-0.4444074787662256,2.913816206845555,2.842170943040401e-14,16.67458573586031
222,13.108662223353939,44063.13524913652,2.7664223004762456,-0.43789633209357776,2.8008651417434027,-7.105427357601002e-15,17.274299359768204
223,13.322301591703436,52427.89677391866,2.748434162848504,-0.36539726286850194,2.7726170862967265,-1.7763568394002505e-14,19.297835899224367
224,13.745828066753377,57084.92430956056,2.6822430377848914,-0.35727457773556376,2.7059328959975426,1.4210854715202004e-14,19.93875965893752
225,13.774955936767833,66855.49716558511,2.666379153312159,-0.29468355798598095,2.6826136860466776,1.4210854715202004e-14,22.473543829137014
226,14.15629732154159,79069.14861644898,2.6090904617682202,-0.2497122443033003,2.6210130184043146,-1.7763568394002505e-15,25.008921507706297
227,14.083523871381077,88014.17960958404,2.579007652162317,-0.20217894470526235,2.5869203303530472,0.0,27.293540816801688
228,14.277964865303467,97549.38986282038,2.5361182651009324,-0.1782194812233271,2.5423725214976023,-3.730349362740526e-14,29.265988805329062
229,14.012312339615267,103536.25092559114,2.5186578310212266,-0.13812889637244516,2.5224426379558404,0.0,31.079500377213844
230,14.329255467722835,115176.89723053841,2.463253370249389,-0.11194090103030506,2.4657955980511543,3.552713678800501e-14,33.203492725221224
231,14.484388589875447,125164.32016881685,2.41849321851959,-0.08164943032544003,2.4198710869585005,1.4210854715202004e-14,35.13279177127777
232,14.621194956840327,134960.38032114762,2.381569366510664,-0.04452905757523073,2.381985618023447,-1.4210854715202004e-14,36.979490981826466
233,14.86672642590585,145842.58623813637,2.3482898862488266,-0.02560683315091532,2.348429496442792,-2.842170943040401e-14,38.76552944111333
234,5.324419275821974,52232.553095813564,7.547663529858592,-0.29526785134147854,7.553436824650966,-1.1368683772161603e-13,38.765529441113294
235,5.470961509896055,27890.460038987578,7.065641125783836,-0.5962224476564912,7.0907521269226,-1.9895196601282805e-13,20.25765988984887
236,5.764471125001986,18077.9266296591,6.68005448685854,-0.7395526178216321,6.720867951531687,0.0,10.735259665533269
237,5.892125176475012,5829.984346013727,4.318584217411049,-0.5977777363536758,4.359760069654284,0.015339647882242957,0.03899569330570876
238,6.048579014075427,-12187.031319378559,0.3500026522633144,-0.09099519696009424,0.36163791623827407,-0.03993778939386616,0.00980169224428943
239,6.552491252085596,-33820.06081704031,0.005871157502618791,-0.002482203068428864,0.006374309569943602,1.3877787807814457e-17,-0.005715723170011719
240,13.063216076580373,-58239.850288746544,0.013544306232721244,-0.005450071423781247,0.014599709238544735,1.3877787807814457e-16,-0.005715723170011858
241,13.170089833812238,-43196.07979220382,0.014497657151489339,-0.005237053252630395,0.015414564205744403,-6.661338147750939e-16,0.028297970704247753
242,13.125813776338582,-27442.860794560136,0.01768869916216696,-0.006006764034798503,0.01868077333033606,9.992007221626409e-16,0.06837631210239895
243,13.467834740283042,-17665.79404318475,0.022890318298806347,-0.0065066467356768905,0.023797124270877004,-5.551115123125783e-16,0.10002646169144733
244,13.51080440100563,-9230.494009187909,0.02479471043727779,-0.01054525838585299,0.026944018632951823,4.031348801114554e-06,0.13369154384993254
245,13.63178146259515,-3612.2238519415796,0.14809092433320586,-0.13949748917564994,0.2034464827815263,-0.27751967381206466,0.16588259435358588
246,12.709678221813146,-2848.0566440130387,1.0397229783978803,-0.5139747494718627,1.1598249501123965,-1.304620894652004,0.18537961491118068
247,12.012970478321819,127.2403923370419,2.380418345303696,-1.9862369988469462,3.10024658926462,4.271301768805067,0.21066426690879975
248,12.065185934331067,4859.399656217182,2.603676460764401,-1.3356704931821322,2.926285491659356,0.12251021384990857,4.097892935390792
249,12.831194007904802,8561.414423334722,2.324615151340291,-1.1053938581116711,2.574049568946148,1.8401138390800043e-09,5.317953123957636
250,12.84772412361082,15231.94024948186,2.562182972920327,-0.9365190252610446,2.727975342886871,-3.552713678800501e-14,8.219469529598422
251,12.907212896288978,23326.590996692878,2.720670779708025,-0.7457471074332167,2.8210260969728873,-2.1316282072803006e-14,11.135259839979641
252,12.964569096730385,33492.619952134344,2.7748727084610416,-0.569420735829104,2.832694569231578,-5.3290705182007514e-14,14.352886820304535
253,13.546518313298305,38988.162400767265,2.6547504036147855,-0.5308899494976386,2.7073130302886055,-2.842170943040401e-14,15.165361765103464
254,13.753092681758623,47922.96390675627,2.6824484320232442,-0.43322543509540945,2.7172069976498974,-3.552713678800501e-15,17.426814654798996
255,14.294580946620146,52133.74773378628,2.595483490005323,-0.418495937565063,2.6290061613942015,1.4210854715202004e-14,17.85059344700639
256,14.241326250115575,61120.95863895056,2.619440293058448,-0.35193162489800794,2.642976223408277,0.0,20.324550217318315
257,14.281269329694787,69895.93918870157,2.618066109434428,-0.3034298211939698,2.6355909792224828,-1.7763568394002505e-15,22.537304593722872
258,14.722008943419803,74971.6385640618,2.574855016896309,-0.29539271479674306,2.5917436628631085,3.552713678800501e-14,23.242054664212407
259,14.77119206573232,83731.50671381774,2.56153354745023,-0.2608076621718832,2.57477664106239,-2.842170943040401e-14,25.322418842490947
260,14.667316743640594,91994.21083100566,2.543676971981784,-0.22067813143405865,2.553231555398696,-1.4210854715202004e-14,27.421816092062798
261,14.81073275769183,103072.38459343126,2.4930658222706827,-0.18945905765932056,2.5002543727995663,1.2434497875801753e-14,29.773602488046876
262,14.55702636208865,108933.64272644349,2.4790396019135854,-0.15182487989639085,2.483684388566998,8.526512829121202e-14,31.446822309572717
263,14.858507245120432,120384.86269761472,2.4214673485177647,-0.1257535918663393,2.424730518182369,7.105427357601002e-15,33.49188568436048
264,15.001959625994592,130212.94944264802,2.373624093531803,-0.0936352000236808,2.3754702456730854,-5.684341886080802e-14,35.3257010829207
265,15.129966423285655,139966.03647664015,2.3290922019153295,-0.05247718690939384,2.3296833132785926,5.684341886080802e-14,37.08644642055115
266,15.370236090223841,150782.0160450959,2.287172545071435,-0.03147464629763604,2.287389102074264,-4.263256414560601e-14,38.76552944111337
267,4.907046479246514,48138.1259614083,8.076373429638046,-0.2818037064801299,8.081288331939986,9.237055564881302e-14,38.76552944111318
